width,q,F,iterationNumber,seed,s_max,s_mean,is_frozen,steps_to_freeze,N
50,16,3,279,448004996,0.024,0.0007874015748031,True,4426277,2500.0
50,18,3,474,449119107,0.0068,0.0006195786864931,True,1347513,2500.0
50,27,3,46,390202190,0.004,0.0005316321105794,True,620394,2500.0
50,17,3,437,448267137,0.0124,0.0006949270326615,True,1845678,2500.0
50,27,3,355,448791425,0.0064,0.0005353319057815,True,847204,2500.0
50,30,3,330,445121396,0.004,0.0005076142131979,True,658621,2500.0
50,23,3,307,446169978,0.0112,0.0005659309564233,True,1849273,2500.0
50,23,3,182,446497659,0.004,0.0005521811154058,True,1200280,2500.0
50,30,3,336,445514618,0.004,0.0005133470225872,True,605609,2500.0
50,23,3,432,446432121,0.0072,0.0005767012687427,True,1406649,2500.0
50,25,3,21,388694853,0.0052,0.0005470459518599,True,893764,2500.0
50,28,3,19,390464335,0.0036,0.0005086469989827,True,690868,2500.0
50,30,3,14,386990915,0.006,0.0005107252298263,True,1324677,2500.0
50,25,3,336,447546238,0.0052,0.0005476451259583,True,894931,2500.0
50,25,3,388,448332677,0.0052,0.0005443658138268,True,1077659,2500.0
50,16,3,461,447742845,0.0148,0.0007047216349541,True,1990222,2500.0
50,29,3,269,450036615,0.004,0.0005073566717402,True,576695,2500.0
50,30,3,204,444793716,0.0044,0.0005073566717402,True,588577,2500.0
50,24,3,85,389284686,0.0064,0.0005580357142857,True,1103179,2500.0
50,26,3,309,447873919,0.0072,0.0005336179295624,True,1017399,2500.0
50,25,3,355,447742847,0.0036,0.0005527915975677,True,860646,2500.0
50,19,3,89,391316310,0.012,0.0006277463904582,True,1763444,2500.0
50,17,3,461,448267134,0.0112,0.0006993006993006,True,2933404,2500.0
50,27,3,380,448856959,0.0044,0.000531914893617,True,748633,2500.0
50,21,3,313,444990325,0.0172,0.0005903187721369,True,2895196,2500.0
50,23,3,210,445645683,0.0076,0.000558659217877,True,1109656,2500.0
50,28,3,47,390726480,0.0056,0.0005055611729019,True,1133718,2500.0
50,29,3,424,449577856,0.0048,0.0005078720162519,True,603571,2500.0
50,26,3,230,447480696,0.0064,0.0005422993492407,True,1198019,2500.0
50,24,3,238,446956414,0.0072,0.0005506607929515,True,775595,2500.0
50,27,3,370,448725886,0.0048,0.0005263157894736,True,853293,2500.0
50,18,3,348,448791427,0.0096,0.0006285355122564,True,1276590,2500.0
50,19,3,3,335020824,0.0076,0.0006215040397762,True,1230843,2500.0
50,19,3,299,449840009,0.0076,0.000616522811344,True,1652167,2500.0
50,28,3,446,449446787,0.006,0.0005227391531625,True,983531,2500.0
50,27,3,149,448529282,0.0052,0.0005194805194805,True,1415720,2500.0
50,29,3,40,390726474,0.0036,0.0005146680391147,True,534389,2500.0
50,26,3,92,390136654,0.0044,0.0005316321105794,True,665365,2500.0
50,24,3,481,447546238,0.0072,0.0005414185165132,True,1520559,2500.0
50,26,3,135,447611772,0.0048,0.0005464480874316,True,884154,2500.0
50,22,3,452,446169978,0.008,0.0005577244841048,True,1761192,2500.0
50,26,3,370,448201597,0.0044,0.0005316321105794,True,659043,2500.0
50,20,3,113,444072818,0.0124,0.0006207324643078,True,1667658,2500.0
50,20,3,289,445580160,0.0184,0.0006215040397762,True,2216347,2500.0
50,16,3,479,448398214,0.0204,0.0007112375533428,True,6695911,2500.0
50,24,3,277,447415169,0.0052,0.0005665722379603,True,893791,2500.0
50,20,3,462,445252473,0.0076,0.0006123698714023,True,1172919,2500.0
50,28,3,78,391185236,0.0052,0.0005252100840336,True,906177,2500.0
50,19,3,348,449315716,0.0068,0.0006108735491753,True,761679,2500.0
50,24,3,422,446825337,0.004,0.0005549389567147,True,701862,2500.0
50,16,3,269,447873923,0.0192,0.0007220216606498,True,2574941,2500.0
50,25,3,115,446825337,0.0048,0.0005458515283842,True,742023,2500.0
50,29,3,103,448660346,0.0032,0.000501002004008,True,722365,2500.0
50,17,3,320,447480696,0.0288,0.0007168458781362,True,4658722,2500.0
50,25,3,409,447546239,0.0052,0.0005479452054794,True,859923,2500.0
50,16,3,101,446366580,0.0312,0.0007616146230007,True,6837654,2500.0
50,16,3,123,446759800,0.02,0.0007407407407407,True,3325147,2500.0
50,29,3,286,450102150,0.0044,0.0005122950819672,True,1019136,2500.0
50,28,3,338,449250179,0.0036,0.0005091649694501,True,486276,2500.0
50,28,3,190,449119103,0.006,0.0005192107995846,True,968759,2500.0
50,23,3,347,446694270,0.008,0.000558659217877,True,2032254,2500.0
50,26,3,47,389808974,0.004,0.0005339028296849,True,550920,2500.0
50,16,3,416,447415165,0.0084,0.0006988120195667,True,1049267,2500.0
50,22,3,345,446038907,0.0088,0.000568504832291,True,2901129,2500.0
50,25,3,94,389808975,0.0068,0.0005476451259583,True,1212224,2500.0
50,17,3,91,390005581,0.0108,0.0006949270326615,True,1416603,2500.0
50,30,3,355,445711227,0.0056,0.0005104645227156,True,759125,2500.0
50,20,3,220,444203889,0.0132,0.0006321112515802,True,2781922,2500.0
50,26,3,409,448070528,0.006,0.000539374325782,True,914004,2500.0
50,17,3,166,448004992,0.0212,0.0006983240223463,True,3032417,2500.0
50,30,3,213,444859252,0.0036,0.000515729757607,True,774101,2500.0
50,28,3,387,449840007,0.0032,0.0005211047420531,True,475619,2500.0
50,28,3,257,449250179,0.0036,0.0005091649694501,True,486276,2500.0
50,27,3,443,448725887,0.0052,0.0005282620179609,True,1017153,2500.0
50,23,3,462,446825340,0.0052,0.000570125427594,True,926903,2500.0
50,27,3,470,448922495,0.0044,0.0005376344086021,True,1140132,2500.0
50,16,3,216,447021947,0.0224,0.0007468259895444,True,2985143,2500.0
50,18,3,369,449119110,0.01,0.0006631299734748,True,1722221,2500.0
50,18,3,406,448332670,0.0156,0.0006565988181221,True,2297480,2500.0
50,20,3,152,444531573,0.0076,0.0006024096385542,True,1615140,2500.0
50,27,3,76,390595409,0.004,0.000516795865633,True,579192,2500.0
50,20,3,391,445383546,0.012,0.000615763546798,True,1566735,2500.0
50,21,3,25,387121989,0.0112,0.0005678591709256,True,2765737,2500.0
50,25,3,238,447480703,0.004,0.0005411255411255,True,521103,2500.0
50,22,3,305,445514615,0.0104,0.0005743825387708,True,1728754,2500.0
50,26,3,67,390071120,0.0044,0.0005417118093174,True,621204,2500.0
50,23,3,454,446825341,0.0048,0.0005681818181818,True,659120,2500.0
50,26,3,316,447808381,0.004,0.0005347593582887,True,711894,2500.0
50,29,3,352,449643392,0.0084,0.0005162622612287,True,1257797,2500.0
50,29,3,187,449971078,0.004,0.0005120327700972,True,575140,2500.0
50,21,3,469,446235521,0.008,0.0005906674542232,True,1328242,2500.0
50,25,3,359,448004995,0.004,0.0005449591280653,True,671343,2500.0
50,25,3,193,447742847,0.0036,0.0005527915975677,True,860646,2500.0
50,16,3,262,447415164,0.016,0.0007112375533428,True,1759667,2500.0
50,23,3,25,388039495,0.0052,0.0005503577325261,True,920331,2500.0
50,20,3,156,444793721,0.0068,0.0006013229104028,True,1539913,2500.0
50,30,3,127,445055864,0.0052,0.0005146680391147,True,889531,2500.0
50,28,3,213,448463739,0.0028,0.0005205622071837,True,555335,2500.0
50,23,3,395,447218561,0.0056,0.0005543237250554,True,1335968,2500.0
50,27,3,285,448988035,0.0044,0.0005197505197505,True,720175,2500.0
50,27,3,430,448398203,0.004,0.0005271481286241,True,1298740,2500.0
50,27,3,187,448922500,0.0048,0.0005299417064122,True,729808,2500.0
50,25,3,185,447742848,0.0056,0.0005361930294906,True,707970,2500.0
50,27,3,132,447939450,0.0044,0.0005232862375719,True,719705,2500.0
50,22,3,47,387973962,0.0104,0.0005595970900951,True,1803917,2500.0
50,26,3,224,447611771,0.0036,0.000523560209424,True,829368,2500.0
50,16,3,131,446759799,0.0172,0.000740192450037,True,2600585,2500.0
50,22,3,401,445449076,0.0088,0.0005740528128587,True,1025967,2500.0
50,19,3,14,390071114,0.0076,0.0006365372374283,True,1025896,2500.0
50,21,3,112,444531570,0.0072,0.0005820721769499,True,813692,2500.0
50,20,3,356,445186939,0.0104,0.0006353240152477,True,1820301,2500.0
50,29,3,179,449971079,0.0032,0.0005186721991701,True,649378,2500.0
50,27,3,314,448201596,0.004,0.0005307855626326,True,1021520,2500.0
50,19,3,96,391250772,0.0084,0.00062893081761,True,2245920,2500.0
50,30,3,139,445318011,0.004,0.0005219206680584,True,823416,2500.0
50,20,3,169,445121405,0.0096,0.0006257822277847,True,1129754,2500.0
50,23,3,404,446169976,0.0128,0.0005688282138794,True,835528,2500.0
50,16,3,261,447349627,0.018,0.0007304601899196,True,5500976,2500.0
50,19,3,420,448725883,0.0124,0.0006357279084551,True,2168589,2500.0
50,26,3,150,447546233,0.0052,0.0005324813631522,True,689060,2500.0
50,27,3,421,448332667,0.004,0.0005232862375719,True,816039,2500.0
50,27,3,406,448398206,0.008,0.0005257623554153,True,1732311,2500.0
50,22,3,311,445383540,0.0052,0.0005698005698005,True,664590,2500.0
50,25,3,92,389677901,0.0044,0.0005494505494505,True,707533,2500.0
50,24,3,491,447677311,0.0124,0.0005636978579481,True,1892575,2500.0
50,21,3,422,445252470,0.0084,0.0005991611743559,True,1137528,2500.0
50,30,3,428,445711228,0.0036,0.0005096839959225,True,622461,2500.0
50,21,3,415,445318008,0.0052,0.0005892751915144,True,632256,2500.0
50,24,3,102,445973364,0.0052,0.0005574136008918,True,1216693,2500.0
50,26,3,278,448529284,0.0096,0.0005350454788657,True,1470477,2500.0
50,30,3,403,445121397,0.0044,0.0005232862375719,True,927123,2500.0
50,24,3,13,388236101,0.0044,0.0005422993492407,True,641664,2500.0
50,29,3,5,335610651,0.004,0.0005263157894736,True,1019812,2500.0
50,29,3,240,449184636,0.004,0.0005213764337851,True,712263,2500.0
50,18,3,32,389743433,0.0248,0.0006622516556291,True,7486383,2500.0
50,30,3,388,446301057,0.0048,0.0005232862375719,True,770073,2500.0
50,23,3,15,387908422,0.006,0.0005681818181818,True,809696,2500.0
50,19,3,247,449053570,0.006,0.0006131207847946,True,982877,2500.0
50,22,3,283,446235516,0.0076,0.0005757052389176,True,1154219,2500.0
50,19,3,323,448725885,0.0076,0.00062893081761,True,1695577,2500.0
50,26,3,180,447939452,0.0036,0.0005282620179609,True,809518,2500.0
50,30,3,400,444924786,0.0048,0.0005162622612287,True,784543,2500.0
50,28,3,414,448922494,0.0028,0.0005086469989827,True,575129,2500.0
50,22,3,308,445711226,0.0052,0.0005827505827505,True,960920,2500.0
50,16,3,199,448070533,0.0228,0.0007304601899196,True,4424958,2500.0
50,22,3,87,388498254,0.0056,0.0005896226415094,True,811287,2500.0
50,18,3,169,448725892,0.0096,0.0006544502617801,True,1328202,2500.0
50,30,3,135,445055863,0.0036,0.0005107252298263,True,662397,2500.0
50,25,3,223,447021945,0.0048,0.0005359056806002,True,729696,2500.0
50,25,3,279,448070532,0.0044,0.0005425935973955,True,735751,2500.0
50,23,3,2,333054738,0.0052,0.0005633802816901,True,691927,2500.0
50,25,3,452,447742845,0.0048,0.0005350454788657,True,715859,2500.0
50,18,3,87,390726483,0.012,0.0006793478260869,True,4858072,2500.0
50,30,3,36,387384135,0.0048,0.0005112474437627,True,568128,2500.0
50,23,3,382,446890877,0.0044,0.0005431830526887,True,1015251,2500.0
50,26,3,347,448267137,0.0052,0.0005321979776476,True,765506,2500.0
50,28,3,55,390726479,0.0036,0.0005104645227156,True,597737,2500.0
50,26,3,266,448267137,0.0052,0.0005321979776476,True,765506,2500.0
50,18,3,368,449053573,0.0096,0.000625,True,1424204,2500.0
50,21,3,42,387187524,0.0064,0.0005875440658049,True,2121316,2500.0
50,27,3,39,390267728,0.0072,0.0005282620179609,True,1057365,2500.0
50,19,3,24,390202187,0.0072,0.0006031363088057,True,1321528,2500.0
50,30,3,236,445318009,0.0044,0.0005102040816326,True,744817,2500.0
50,21,3,217,445055864,0.0096,0.0006053268765133,True,2262367,2500.0
50,25,3,227,447284093,0.0044,0.0005364806866952,True,831627,2500.0
50,17,3,114,447218553,0.0144,0.0006635700066357,True,2813772,2500.0
50,22,3,50,387646276,0.0048,0.000570125427594,True,676103,2500.0
50,16,3,295,448004994,0.0188,0.0007107320540156,True,2442360,2500.0
50,22,3,416,445907834,0.0068,0.0005865102639296,True,893547,2500.0
50,27,3,445,448856961,0.0048,0.000524109014675,True,667036,2500.0
50,21,3,323,445121398,0.0068,0.0005730659025787,True,1014268,2500.0
50,19,3,230,448463738,0.0176,0.0006583278472679,True,3016597,2500.0
50,22,3,287,446497664,0.0104,0.0005865102639296,True,1552244,2500.0
50,26,3,440,448004987,0.0044,0.0005425935973955,True,788302,2500.0
50,17,3,167,448070529,0.014,0.0007017543859649,True,1622052,2500.0
50,19,3,253,448922495,0.0064,0.0006191950464396,True,797056,2500.0
50,26,3,444,448267135,0.0036,0.0005370569280343,True,716190,2500.0
50,20,3,304,444400500,0.016,0.0006317119393556,True,2026946,2500.0
50,19,3,326,448922496,0.0064,0.0006305170239596,True,962772,2500.0
50,18,3,38,390136655,0.03,0.0006422607578676,True,10085453,2500.0
50,28,3,410,448660346,0.0048,0.0005221932114882,True,1101952,2500.0
50,26,3,211,447284087,0.0048,0.000539374325782,True,780364,2500.0
50,17,3,386,448660356,0.0144,0.0006747638326585,True,2650108,2500.0
50,19,3,416,448988032,0.0112,0.0006369426751592,True,1666685,2500.0
50,29,3,335,449577857,0.0036,0.000525486074619,True,653813,2500.0
50,22,3,251,445711223,0.0048,0.0005665722379603,True,838895,2500.0
50,21,3,290,445645689,0.0056,0.000593471810089,True,1600295,2500.0
50,18,3,407,448398207,0.0132,0.0006265664160401,True,1260694,2500.0
50,28,3,25,390333260,0.0052,0.0005282620179609,True,842712,2500.0
50,16,3,443,447611773,0.0112,0.0006930006930006,True,1134307,2500.0
50,28,3,163,448922495,0.004,0.0005344735435595,True,666386,2500.0
50,18,3,310,447873912,0.0108,0.0006402048655569,True,5593354,2500.0
50,29,3,266,449840004,0.0052,0.0005265929436545,True,782324,2500.0
50,19,3,289,449708936,0.006,0.0006369426751592,True,930148,2500.0
50,30,3,493,446301054,0.004,0.00050075112669,True,593975,2500.0
50,20,3,195,445252476,0.0076,0.0006230529595015,True,1392712,2500.0
50,20,3,377,445514622,0.01,0.0006108735491753,True,2596770,2500.0
50,30,3,158,445514620,0.0036,0.0005058168942842,True,878505,2500.0
50,30,3,465,446038909,0.0036,0.0005060728744939,True,487731,2500.0
50,25,3,110,446497652,0.0028,0.0005302226935312,True,583872,2500.0
50,27,3,87,390792019,0.0068,0.0005224660397074,True,910055,2500.0
50,30,3,385,446104446,0.0032,0.0005086469989827,True,617318,2500.0
50,21,3,187,445776766,0.0052,0.0005760368663594,True,648621,2500.0
50,28,3,300,448332664,0.004,0.000515995872033,True,698383,2500.0
50,22,3,322,445580150,0.0108,0.0005797101449275,True,1958813,2500.0
50,27,3,116,447939452,0.0036,0.0005285412262156,True,740645,2500.0
50,29,3,480,450102146,0.004,0.000526870389884,True,617647,2500.0
50,20,3,40,386597697,0.0136,0.0006042296072507,True,1658908,2500.0
50,23,3,445,446759805,0.006,0.0005817335660267,True,1198455,2500.0
50,30,3,322,445121397,0.0044,0.0005232862375719,True,927123,2500.0
50,24,3,147,446825341,0.0068,0.0005458515283842,True,971535,2500.0
50,16,3,366,447873921,0.0104,0.0007178750897343,True,1611726,2500.0
50,21,3,262,445383544,0.0152,0.0006016847172081,True,4244043,2500.0
50,21,3,73,387646280,0.0068,0.0005927682276229,True,927342,2500.0
50,24,3,348,447284096,0.0064,0.0005595970900951,True,989626,2500.0
50,17,3,280,448070525,0.0172,0.0006939625260235,True,2601580,2500.0
50,24,3,472,447480702,0.006,0.0005449591280653,True,799595,2500.0
50,21,3,255,445449082,0.0084,0.0005803830528148,True,1210014,2500.0
50,16,3,381,447808382,0.0452,0.0007662835249042,True,5490639,2500.0
50,17,3,245,447873918,0.0188,0.000709219858156,True,2478192,2500.0
50,30,3,317,445318009,0.0044,0.0005102040816326,True,744817,2500.0
50,21,3,78,387973965,0.0076,0.0005910165484633,True,1559331,2500.0
50,28,3,155,448922496,0.0048,0.0005288207297726,True,629158,2500.0
50,18,3,492,449250179,0.0124,0.0006544502617801,True,1453280,2500.0
50,28,3,254,449053568,0.0044,0.0005224660397074,True,1114357,2500.0
50,22,3,324,445711224,0.012,0.0005564830272676,True,1555366,2500.0
50,26,3,485,448856964,0.0072,0.0005376344086021,True,1477910,2500.0
50,17,3,240,447546233,0.0104,0.0006770480704129,True,2570281,2500.0
50,23,3,26,388105032,0.0048,0.0005621135469364,True,1096774,2500.0
50,28,3,109,448529279,0.0048,0.0005230125523012,True,617431,2500.0
50,20,3,214,444334964,0.006,0.0005924170616113,True,1258639,2500.0
50,19,3,180,448922494,0.0064,0.0006038647342995,True,1187151,2500.0
50,28,3,152,448725885,0.0036,0.0005192107995846,True,488528,2500.0
50,27,3,494,449446789,0.0056,0.0005246589716684,True,983509,2500.0
50,28,3,339,449315716,0.0072,0.0005252100840336,True,1183465,2500.0
50,30,3,187,445842302,0.0044,0.0005154639175257,True,644556,2500.0
50,26,3,137,447742846,0.006,0.0005350454788657,True,794053,2500.0
50,30,3,76,387908427,0.0036,0.0005081300813008,True,679671,2500.0
50,16,3,376,448004994,0.0188,0.0007107320540156,True,2442360,2500.0
50,19,3,316,448791423,0.0084,0.000639795265515,True,1068372,2500.0
50,21,3,283,445711227,0.0072,0.0006009615384615,True,1532423,2500.0
50,21,3,324,445186935,0.006,0.0005861664712778,True,986028,2500.0
50,17,3,120,447087478,0.0112,0.0006877579092159,True,1495961,2500.0
50,21,3,34,387187525,0.0124,0.0005945303210463,True,1636236,2500.0
50,29,3,300,448856953,0.0048,0.0005178663904712,True,960754,2500.0
50,20,3,8,332268309,0.0156,0.0005963029218843,True,2205529,2500.0
50,17,3,488,448988039,0.016,0.0007047216349541,True,2482210,2500.0
50,28,3,334,448988031,0.0044,0.0005202913631633,True,1060484,2500.0
50,30,3,454,445842299,0.0028,0.0004930966469428,True,497218,2500.0
50,20,3,417,444924793,0.0112,0.0006016847172081,True,2862110,2500.0
50,16,3,252,447284091,0.0104,0.0006930006930006,True,2371629,2500.0
50,23,3,353,446563195,0.0084,0.0005617977528089,True,1027514,2500.0
50,20,3,131,444203890,0.008,0.0006150061500615,True,1390413,2500.0
50,27,3,486,449446790,0.0056,0.0005291005291005,True,1002794,2500.0
50,24,3,331,446694264,0.0084,0.0005461496450027,True,2083053,2500.0
50,19,3,319,448988034,0.0084,0.0006309148264984,True,1368832,2500.0
50,28,3,296,449708934,0.004,0.000516795865633,True,767627,2500.0
50,25,3,397,448398213,0.0056,0.0005488474204171,True,781194,2500.0
50,28,3,63,390726478,0.0044,0.000506329113924,True,679989,2500.0
50,17,3,453,448267135,0.008,0.0006821282401091,True,1369034,2500.0
50,27,3,387,449315718,0.0048,0.000524934383202,True,960201,2500.0
50,26,3,358,448463747,0.0056,0.0005458515283842,True,1209627,2500.0
50,21,3,368,445973375,0.0128,0.0005865102639296,True,3446514,2500.0
50,29,3,261,449512319,0.0064,0.000515729757607,True,1015995,2500.0
50,26,3,311,447480696,0.0064,0.0005422993492407,True,1198019,2500.0
50,25,3,253,447415164,0.0056,0.0005500550055005,True,546149,2500.0
50,18,3,486,449381254,0.008,0.0006410256410256,True,1424153,2500.0
50,29,3,291,449905538,0.0056,0.0005184033177812,True,943192,2500.0
50,21,3,309,445252474,0.006,0.0005844535359438,True,867494,2500.0
50,26,3,62,389743435,0.0096,0.0005192107995846,True,2091994,2500.0
50,22,3,469,446759810,0.0044,0.0005711022272986,True,636909,2500.0
50,23,3,393,447087487,0.0044,0.0005747126436781,True,875295,2500.0
50,22,3,9,333120280,0.0064,0.0005753739930955,True,917435,2500.0
50,30,3,75,387842890,0.004,0.000515729757607,True,610385,2500.0
50,23,3,259,446759808,0.0052,0.0005624296962879,True,1414902,2500.0
50,25,3,186,447808385,0.0056,0.0005567928730512,True,1057862,2500.0
50,22,3,419,446104445,0.0056,0.0005793742757821,True,801093,2500.0
50,20,3,349,445252477,0.0076,0.000611620795107,True,1797835,2500.0
50,20,3,310,444269425,0.0224,0.0006195786864931,True,4419462,2500.0
50,23,3,301,445776756,0.004,0.0005602240896358,True,674591,2500.0
50,18,3,300,447742839,0.0132,0.0006410256410256,True,2742041,2500.0
50,22,3,32,387515204,0.012,0.0006049606775559,True,1707572,2500.0
50,16,3,290,447677309,0.01,0.0007057163020465,True,1357390,2500.0
50,20,3,373,445252474,0.0064,0.0005963029218843,True,1094622,2500.0
50,20,3,419,445055867,0.0184,0.0006341154090044,True,2396390,2500.0
50,17,3,19,389481293,0.0128,0.000669344042838,True,1631199,2500.0
50,24,3,239,447021951,0.0048,0.0005672149744753,True,1554494,2500.0
50,19,3,69,391054164,0.0096,0.0006127450980392,True,1963179,2500.0
50,21,3,267,445711229,0.0096,0.0005865102639296,True,1165718,2500.0
50,29,3,6,335676188,0.0032,0.000501253132832,True,561953,2500.0
50,29,3,96,391775061,0.0036,0.000514403292181,True,765925,2500.0
50,25,3,450,447611771,0.0052,0.0005420054200542,True,782659,2500.0
50,25,3,333,447349627,0.0152,0.0005652911249293,True,1415578,2500.0
50,29,3,54,391119695,0.0052,0.0005136106831022,True,799771,2500.0
50,16,3,167,447546240,0.0312,0.0007320644216691,True,7541292,2500.0
50,29,3,198,450167688,0.0044,0.0005243838489774,True,611620,2500.0
50,23,3,31,387908420,0.0076,0.0005727376861397,True,1198494,2500.0
50,29,3,120,448725881,0.0032,0.0005181347150259,True,532544,2500.0
50,21,3,97,388170574,0.0056,0.0005927682276229,True,879347,2500.0
50,25,3,59,389612368,0.0052,0.0005353319057815,True,799248,2500.0
50,22,3,127,445514617,0.0132,0.0005851375073142,True,1724992,2500.0
50,25,3,315,447218555,0.0036,0.0005390835579514,True,748923,2500.0
50,28,3,75,390988625,0.004,0.0005274261603375,True,718080,2500.0
50,23,3,498,447611781,0.0048,0.0005476451259583,True,894178,2500.0
50,29,3,358,450036614,0.0036,0.0005076142131979,True,751467,2500.0
50,20,3,35,386794309,0.0164,0.0006203473945409,True,2567611,2500.0
50,27,3,318,448463744,0.008,0.0005246589716684,True,1341779,2500.0
50,18,3,351,448463741,0.0148,0.0006640106241699,True,2279353,2500.0
50,29,3,464,450102148,0.0048,0.0005265929436545,True,685283,2500.0
50,16,3,298,448201605,0.0344,0.0007627765064836,True,8936698,2500.0
50,22,3,247,445973372,0.0052,0.0005797101449275,True,2082590,2500.0
50,24,3,415,446890875,0.0048,0.0005555555555555,True,913582,2500.0
50,30,3,390,445907834,0.0048,0.000506329113924,True,815361,2500.0
50,24,3,214,446432120,0.008,0.0005485463521667,True,3097264,2500.0
50,26,3,145,447742845,0.0052,0.0005344735435595,True,757688,2500.0
50,16,3,409,447480703,0.0216,0.000752445447705,True,6563060,2500.0
50,19,3,172,448922495,0.0064,0.0006191950464396,True,797056,2500.0
50,19,3,415,448922495,0.0064,0.0006191950464396,True,797056,2500.0
50,16,3,438,447808385,0.0132,0.0007102272727272,True,2358176,2500.0
50,16,3,105,446628728,0.0204,0.000724112961622,True,4754759,2500.0
50,24,3,51,388629319,0.004,0.0005473453749315,True,717272,2500.0
50,30,3,420,445186932,0.004,0.0005081300813008,True,595534,2500.0
50,30,3,219,445252474,0.0048,0.0005170630816959,True,623862,2500.0
50,20,3,477,445711231,0.0056,0.0006016847172081,True,765375,2500.0
50,17,3,425,448004990,0.0276,0.0007251631617113,True,8010364,2500.0
50,17,3,337,448070528,0.0376,0.0007007708479327,True,11067801,2500.0
50,19,3,18,390333262,0.0084,0.0006119951040391,True,1355544,2500.0
50,28,3,178,449381253,0.0052,0.0005232862375719,True,1353519,2500.0
50,22,3,411,445580149,0.004,0.0005564830272676,True,743084,2500.0
50,21,3,475,446104446,0.0072,0.0005830903790087,True,715475,2500.0
50,23,3,136,446104442,0.0064,0.0005662514156285,True,1069585,2500.0
50,25,3,98,390071123,0.0052,0.0005402485143165,True,730870,2500.0
50,30,3,423,445383543,0.0032,0.0004990019960079,True,805732,2500.0
50,29,3,163,449446784,0.0036,0.0004985044865403,True,687383,2500.0
50,27,3,155,448398207,0.0044,0.0005260389268805,True,668162,2500.0
50,22,3,95,388498253,0.0084,0.0006230529595015,True,1603478,2500.0
50,25,3,307,447218556,0.0056,0.000548245614035,True,924757,2500.0
50,23,3,350,446366584,0.006,0.0005555555555555,True,825367,2500.0
50,25,3,219,447284094,0.0044,0.0005385029617662,True,838566,2500.0
50,21,3,108,444793719,0.0072,0.0005851375073142,True,1602554,2500.0
50,29,3,309,449446786,0.0044,0.0005208333333333,True,819559,2500.0
50,19,3,315,448725886,0.0116,0.0006381620931716,True,2810054,2500.0
50,18,3,6,334824218,0.01,0.0006596306068601,True,1613290,2500.0
50,19,3,308,448791424,0.0124,0.0006565988181221,True,2403586,2500.0
50,19,3,342,448922494,0.0064,0.0006038647342995,True,1187151,2500.0
50,20,3,453,445186937,0.0064,0.0005770340450086,True,1311279,2500.0
50,28,3,412,448791420,0.0044,0.0005263157894736,True,718851,2500.0
50,16,3,102,446432117,0.018,0.0007843137254901,True,3937675,2500.0
50,25,3,404,447218554,0.0048,0.0005524861878453,True,1057028,2500.0
50,16,3,324,447218555,0.0272,0.0007570022710068,True,3869586,2500.0
50,25,3,469,448332677,0.0052,0.0005443658138268,True,1077659,2500.0
50,26,3,45,389677900,0.0072,0.0005316321105794,True,1080051,2500.0
50,27,3,134,448070524,0.004,0.0005257623554153,True,629332,2500.0
50,20,3,283,445186938,0.0064,0.0005963029218843,True,1179077,2500.0
50,16,3,490,448070527,0.0348,0.000733137829912,True,7532858,2500.0
50,26,3,157,448004992,0.004,0.0005425935973955,True,651485,2500.0
50,27,3,349,448922500,0.0048,0.0005299417064122,True,729808,2500.0
50,24,3,119,446563196,0.0056,0.0005672149744753,True,1227314,2500.0
50,17,3,377,448594820,0.0372,0.0007215007215007,True,4898804,2500.0
50,29,3,396,450429832,0.0032,0.0005037783375314,True,689059,2500.0
50,21,3,233,445055862,0.0108,0.0005991611743559,True,3420844,2500.0
50,29,3,493,450429830,0.004,0.000512557662737,True,812879,2500.0
50,18,3,395,449250181,0.0156,0.0006514657980456,True,1693534,2500.0
50,25,3,17,388957002,0.0048,0.0005408328826392,True,851554,2500.0
50,27,3,317,448398207,0.0044,0.0005260389268805,True,668162,2500.0
50,29,3,38,391119697,0.006,0.000520020800832,True,895067,2500.0
50,27,3,298,449315719,0.0036,0.0005307855626326,True,925715,2500.0
50,29,3,59,391447380,0.0036,0.0005099439061703,True,443689,2500.0
50,21,3,381,445776762,0.0108,0.0005906674542232,True,1366706,2500.0
50,25,3,79,389874514,0.008,0.0005506607929515,True,949272,2500.0
50,28,3,181,449053567,0.0036,0.0005243838489774,True,804507,2500.0
50,16,3,155,447284093,0.0132,0.0007147962830593,True,2243931,2500.0
50,27,3,463,448988033,0.006,0.0005376344086021,True,563532,2500.0
50,21,3,490,446038907,0.0116,0.0005885815185403,True,1742774,2500.0
50,18,3,378,449184646,0.0072,0.0006489292667099,True,2302453,2500.0
50,25,3,165,447480702,0.006,0.0005333333333333,True,869728,2500.0
50,28,3,261,448988030,0.0036,0.0005178663904712,True,806719,2500.0
50,30,3,290,445711225,0.004,0.0005076142131979,True,713776,2500.0
50,18,3,143,448070524,0.0056,0.0006341154090044,True,1234059,2500.0
50,27,3,385,449184644,0.0032,0.0005189413596263,True,579303,2500.0
50,28,3,471,449512321,0.0044,0.000514403292181,True,594897,2500.0
50,22,3,475,446628735,0.0064,0.0005627462014631,True,1219734,2500.0
50,20,3,96,387646284,0.0104,0.0006191950464396,True,1264422,2500.0
50,20,3,63,387056454,0.012,0.0006038647342995,True,1523449,2500.0
50,25,3,492,448267137,0.004,0.0005488474204171,True,727465,2500.0
