width,N,q,F,seed,s_max,s_mean,steps_to_freeze,is_frozen
30,900,11,3,385811265,0.85,0.0357142857142857,5304671,True
30,900,11,3,331285261,0.8866666666666667,0.0526315789473684,11713834,True
30,900,11,3,385876802,0.67,0.027027027027027,5415333,True
30,900,11,3,385942339,0.9522222222222222,0.1428571428571428,5877736,True
30,900,11,3,385745728,0.9733333333333334,0.125,6618674,True
30,900,11,3,385876801,0.9644444444444444,0.0833333333333333,4144978,True
30,900,11,3,385680190,0.9755555555555556,0.0909090909090909,4815362,True
30,900,11,3,385680191,0.9755555555555556,0.0714285714285714,10155826,True
50,2500,10,3,386859847,0.9988,0.25,59045452,True
30,900,11,3,385614653,0.9166666666666666,0.0256410256410256,7173811,True
30,900,11,3,385942338,0.96,0.0526315789473684,5267172,True
30,900,11,3,385811264,0.9666666666666668,0.0625,6246912,True
30,900,11,3,386007876,0.8533333333333334,0.0333333333333333,8839780,True
30,900,11,3,385745726,0.9622222222222222,0.0454545454545454,4836884,True
30,900,11,3,386073412,0.97,0.125,5744253,True
50,2500,10,3,386859848,1.0,1.0,72767587,True
50,2500,10,3,386925384,0.996,0.1428571428571428,61694188,True
30,900,11,3,386007875,0.7888888888888889,0.0163934426229508,7155994,True
30,900,11,3,386204485,0.2066666666666666,0.0080645161290322,3150812,True
50,2500,10,3,387187533,1.0,1.0,69985990,True
30,900,11,3,385942337,0.9344444444444444,0.0769230769230769,6193441,True
30,900,11,3,386204486,0.9788888888888888,0.1,7917198,True
30,900,11,3,385745727,0.9733333333333334,0.0666666666666666,11000855,True
30,900,11,3,385811263,0.7911111111111111,0.0357142857142857,8511802,True
30,900,11,3,386138949,0.5477777777777778,0.0285714285714285,10330558,True
30,900,11,3,386270022,0.9066666666666666,0.025,6002927,True
30,900,11,3,386138948,0.9377777777777778,0.0357142857142857,6761178,True
30,900,11,3,386007873,0.9422222222222222,0.0526315789473684,5343094,True
30,900,11,3,385876800,0.9888888888888888,0.125,9784937,True
30,900,11,3,386138947,0.8288888888888889,0.03125,5670120,True
30,900,11,3,385942336,0.9922222222222222,0.25,6775098,True
30,900,11,3,386007874,0.9288888888888888,0.05,9152055,True
30,900,11,3,386204484,0.8933333333333333,0.0454545454545454,5953577,True
50,2500,10,3,387121995,0.9896,0.1111111111111111,64380215,True
30,900,11,3,386073411,0.9211111111111112,0.04,9449192,True
30,900,11,3,386073410,0.9744444444444444,0.1,6775193,True
30,900,11,3,386335559,0.9655555555555556,0.1,8722302,True
30,900,11,3,386270021,0.9155555555555556,0.0303030303030303,7397658,True
30,900,11,3,386073409,0.9055555555555556,0.0285714285714285,4697455,True
30,900,11,3,386401093,0.1255555555555555,0.0038022813688212,1966093,True
30,900,11,3,386401095,0.9,0.0344827586206896,7534741,True
30,900,11,3,385876799,0.9444444444444444,0.1,10464239,True
30,900,11,3,386007872,0.9533333333333334,0.1,6998256,True
30,900,11,3,386270020,0.9533333333333334,0.0625,5359397,True
30,900,11,3,386466632,0.6744444444444444,0.037037037037037,8335618,True
30,900,11,3,386138946,0.8455555555555555,0.0175438596491228,7557643,True
30,900,11,3,386204483,0.8555555555555555,0.0434782608695652,7329216,True
30,900,11,3,386335557,0.7033333333333334,0.0178571428571428,7155517,True
30,900,11,3,386335558,0.9877777777777778,0.0909090909090909,11361486,True
30,900,11,3,386335556,0.97,0.1111111111111111,6140257,True
30,900,11,3,386270019,0.8888888888888888,0.0454545454545454,6663978,True
30,900,11,3,386138945,0.7611111111111111,0.0178571428571428,7273625,True
50,2500,10,3,387187532,0.9964,0.3333333333333333,69174759,True
30,900,11,3,386335555,0.24,0.0046948356807511,4178367,True
30,900,11,3,386401092,0.9111111111111112,0.0454545454545454,3984993,True
30,900,11,3,386466630,0.91,0.0625,7075112,True
30,900,11,3,386532168,0.9577777777777776,0.2,8532772,True
30,900,11,3,386597704,0.8777777777777778,0.037037037037037,6725884,True
30,900,11,3,386270018,0.9677777777777776,0.0714285714285714,5676981,True
30,900,11,3,386401094,0.3011111111111111,0.0103092783505154,10550279,True
30,900,11,3,386466631,0.6433333333333333,0.0169491525423728,10114646,True
30,900,11,3,386597705,0.8844444444444445,0.0222222222222222,10390511,True
30,900,11,3,386663241,0.8855555555555555,0.024390243902439,7954176,True
30,900,11,3,386532166,0.9811111111111112,0.0909090909090909,5872011,True
30,900,11,3,386466629,0.9155555555555556,0.0333333333333333,6579282,True
30,900,11,3,386466628,0.44,0.0073529411764705,4518005,True
30,900,11,3,386597703,0.9744444444444444,0.0625,7178473,True
30,900,11,3,386401091,0.9377777777777778,0.0384615384615384,5049270,True
30,900,11,3,386204482,0.9733333333333334,0.0625,12031166,True
30,900,11,3,386532165,0.8177777777777778,0.025,5638598,True
30,900,11,3,386532167,0.8,0.0232558139534883,11474328,True
30,900,11,3,386728778,0.98,0.0666666666666666,9653203,True
50,2500,10,3,386925385,0.9792,0.25,88448373,True
30,900,11,3,386532164,0.7633333333333333,0.0232558139534883,3829440,True
30,900,11,3,386794314,0.6755555555555556,0.010204081632653,7845327,True
30,900,11,3,386663240,0.9522222222222222,0.0555555555555555,8563113,True
30,900,11,3,386990924,0.9666666666666668,0.0714285714285714,5181100,True
30,900,11,3,386663239,0.9922222222222222,0.1666666666666666,6452602,True
30,900,11,3,386728776,0.9433333333333334,0.0434782608695652,6800910,True
30,900,11,3,386728775,0.9711111111111111,0.0833333333333333,4746190,True
30,900,11,3,386663238,0.8966666666666666,0.0526315789473684,5024980,True
30,900,11,3,386794313,0.93,0.0526315789473684,7754476,True
30,900,11,3,386597701,0.96,0.0666666666666666,6062235,True
30,900,11,3,386728777,0.9077777777777778,0.0333333333333333,10955059,True
30,900,11,3,386859850,0.9466666666666668,0.0666666666666666,7849595,True
30,900,11,3,386859851,0.7644444444444445,0.0625,11384169,True
30,900,11,3,386794312,0.9188888888888888,0.0434782608695652,6905933,True
30,900,11,3,386597702,0.92,0.0555555555555555,11459357,True
30,900,11,3,386925387,0.8977777777777778,0.0526315789473684,10346203,True
30,900,11,3,386990923,0.9544444444444444,0.05,7696969,True
30,900,11,3,387121997,0.9355555555555556,0.0833333333333333,7609618,True
30,900,11,3,387056460,0.9055555555555556,0.0357142857142857,8141647,True
30,900,11,3,386925386,0.9911111111111112,0.1666666666666666,9091275,True
30,900,11,3,386859849,0.96,0.0769230769230769,12274485,True
40,1600,11,3,331547406,0.994375,0.1666666666666666,16422177,True
40,1600,11,3,331416332,0.81125,0.0158730158730158,18508231,True
40,1600,11,3,386007872,0.98625,0.0625,14034176,True
40,1600,11,3,386073409,0.968125,0.05,15335442,True
40,1600,11,3,386138946,0.965625,0.0434782608695652,16607670,True
40,1600,11,3,386270020,0.955,0.0434782608695652,15448605,True
40,1600,11,3,331940628,0.943125,0.0909090909090909,21992088,True
50,2500,10,3,387253069,0.9924,0.25,95673779,True
40,1600,11,3,331809554,0.971875,0.0625,24234595,True
40,1600,11,3,386007871,0.9675,0.0588235294117647,17393612,True
40,1600,11,3,386401094,0.980625,0.04,18963223,True
40,1600,11,3,331744017,0.949375,0.04,24827075,True
40,1600,11,3,385876798,0.9525,0.0526315789473684,22130208,True
40,1600,11,3,331481869,0.94625,0.0588235294117647,26077330,True
40,1600,11,3,385811261,0.946875,0.0476190476190476,25318207,True
40,1600,11,3,331875091,0.995625,0.1428571428571428,26456416,True
40,1600,11,3,386335557,0.984375,0.0588235294117647,22192009,True
40,1600,11,3,385942335,0.97125,0.0769230769230769,27872018,True
40,1600,11,3,331678480,0.99,0.1111111111111111,29832124,True
40,1600,11,3,332006165,0.93875,0.0357142857142857,30612165,True
40,1600,11,3,386401093,0.90875,0.02,14351901,True
40,1600,11,3,386073408,0.961875,0.0434782608695652,25309640,True
40,1600,11,3,386270019,0.983125,0.0476190476190476,18342065,True
40,1600,11,3,386466630,0.9775,0.0769230769230769,16565501,True
40,1600,11,3,386335556,0.981875,0.125,19584181,True
40,1600,11,3,386138945,0.98,0.0769230769230769,22998129,True
40,1600,11,3,386204483,0.97875,0.0666666666666666,35130416,True
40,1600,11,3,386532166,0.909375,0.0285714285714285,12605055,True
40,1600,11,3,386270018,0.990625,0.1,15579355,True
40,1600,11,3,385942334,0.96375,0.0555555555555555,34379864,True
40,1600,11,3,331612943,0.9925,0.1111111111111111,41310701,True
40,1600,11,3,386204482,0.9925,0.125,25192579,True
40,1600,11,3,386597703,0.973125,0.0714285714285714,15112503,True
40,1600,11,3,386401092,0.989375,0.1428571428571428,18153463,True
40,1600,11,3,386335555,0.98875,0.1111111111111111,18427245,True
40,1600,11,3,386466629,0.915,0.0434782608695652,19441030,True
40,1600,11,3,386204481,0.9875,0.1428571428571428,22937761,True
40,1600,11,3,386335554,0.92,0.0303030303030303,15461793,True
40,1600,11,3,386073407,0.95,0.037037037037037,26924967,True
40,1600,11,3,386663240,0.985,0.1111111111111111,22646955,True
40,1600,11,3,386204480,0.98875,0.0909090909090909,23173469,True
40,1600,11,3,386794313,0.99875,0.3333333333333333,14774004,True
40,1600,11,3,386728776,0.9925,0.1111111111111111,16194171,True
40,1600,11,3,386794312,0.9675,0.0833333333333333,12257549,True
40,1600,11,3,386597702,0.968125,0.0666666666666666,19671185,True
40,1600,11,3,386270017,0.981875,0.1111111111111111,26457231,True
40,1600,11,3,386532165,0.953125,0.0277777777777777,21718912,True
40,1600,11,3,386335553,0.9925,0.1428571428571428,17029401,True
40,1600,11,3,386138944,0.94125,0.0476190476190476,33760515,True
40,1600,11,3,386532164,0.96,0.0416666666666666,17118791,True
40,1600,11,3,386597701,0.981875,0.0909090909090909,17816559,True
40,1600,11,3,386401091,0.983125,0.0909090909090909,25610221,True
40,1600,11,3,386663239,0.99,0.0769230769230769,22240703,True
40,1600,11,3,386663238,0.97125,0.0666666666666666,18089429,True
40,1600,11,3,386728775,0.98875,0.125,18193040,True
40,1600,11,3,386466628,0.975,0.0909090909090909,29224011,True
40,1600,11,3,386466626,0.97125,0.0625,15984003,True
40,1600,11,3,386401090,0.990625,0.125,23963730,True
40,1600,11,3,386532167,0.993125,0.1666666666666666,43758360,True
40,1600,11,3,386597699,0.968125,0.0625,10222101,True
40,1600,11,3,386597700,0.950625,0.0416666666666666,16915206,True
40,1600,11,3,386466627,0.98625,0.0833333333333333,31402124,True
40,1600,11,3,386728774,0.980625,0.0714285714285714,16935828,True
40,1600,11,3,386925386,0.995625,0.1666666666666666,26274662,True
40,1600,11,3,386532163,0.975,0.0833333333333333,23514431,True
40,1600,11,3,386990922,0.99,0.0833333333333333,19449518,True
40,1600,11,3,386663237,0.988125,0.125,24728276,True
40,1600,11,3,386859849,0.82625,0.0227272727272727,33462419,True
40,1600,11,3,386663236,0.98875,0.0714285714285714,19534150,True
40,1600,11,3,387121995,0.984375,0.0666666666666666,16411559,True
40,1600,11,3,386925384,0.961875,0.0416666666666666,20232549,True
40,1600,11,3,387056459,0.9675,0.04,23159415,True
40,1600,11,3,386859847,0.979375,0.1111111111111111,22560715,True
40,1600,11,3,386794310,0.98125,0.0666666666666666,22509605,True
40,1600,11,3,386728773,0.99625,0.1666666666666666,24416891,True
40,1600,11,3,387187532,0.959375,0.0714285714285714,19466651,True
40,1600,11,3,386859848,0.93375,0.024390243902439,28277885,True
40,1600,11,3,386925385,0.98375,0.0769230769230769,27434763,True
40,1600,11,3,387056458,0.975,0.125,22358696,True
40,1600,11,3,386859846,0.950625,0.0303030303030303,18148090,True
40,1600,11,3,386794309,0.9675,0.0625,18434805,True
40,1600,11,3,386728772,0.9075,0.0256410256410256,23362761,True
40,1600,11,3,386925383,0.955,0.05,22043540,True
40,1600,11,3,387187531,0.9825,0.0833333333333333,17353567,True
40,1600,11,3,386990921,0.98875,0.1111111111111111,29990794,True
40,1600,11,3,386925382,0.980625,0.0666666666666666,13852708,True
40,1600,11,3,386990919,0.97625,0.1,15148625,True
40,1600,11,3,386990920,0.96125,0.0344827586206896,23940981,True
40,1600,11,3,386794311,0.989375,0.1666666666666666,39690313,True
40,1600,11,3,387318605,0.955625,0.04,18726133,True
40,1600,11,3,387056457,0.969375,0.1,23633018,True
40,1600,11,3,386859845,0.994375,0.125,19697879,True
40,1600,11,3,387253068,0.988125,0.0625,25563100,True
40,1600,11,3,387187530,0.988125,0.125,25348640,True
40,1600,11,3,387121993,0.9875,0.1,26579594,True
40,1600,11,3,387318604,0.9475,0.0416666666666666,23443220,True
40,1600,11,3,387121994,0.98875,0.1111111111111111,34897333,True
40,1600,11,3,387253067,0.945,0.1,29024552,True
40,1600,11,3,387384141,0.9875,0.0769230769230769,28913566,True
40,1600,11,3,387449678,0.985,0.1,29446851,True
40,1600,11,3,387056456,0.916875,0.0344827586206896,42953912,True
50,2500,11,3,331744014,0.9888,0.1,38621585,True
50,2500,11,3,331678477,0.986,0.0625,39954973,True
50,2500,11,3,332071699,0.9984,0.2,32752201,True
50,2500,11,3,386335553,0.998,0.2,28919846,True
50,2500,11,3,331875088,0.994,0.3333333333333333,43962676,True
50,2500,11,3,331940625,0.9856,0.1428571428571428,47588440,True
50,2500,11,3,332268310,0.9764,0.0555555555555555,42701534,True
50,2500,11,3,386466627,0.9908,0.125,38868263,True
50,2500,11,3,332202773,0.986,0.0909090909090909,49640788,True
50,2500,11,3,386663238,0.9928,0.0714285714285714,38260724,True
50,2500,11,3,386270016,0.9856,0.1,55723948,True
50,2500,11,3,386728775,0.9864,0.1,43104630,True
50,2500,11,3,332137236,0.9952,0.1111111111111111,64499421,True
50,2500,11,3,386466626,0.9908,0.1,38581821,True
50,2500,11,3,386204479,0.9944,0.2,65587005,True
50,2500,11,3,331809551,0.998,0.25,75310642,True
50,2500,11,3,386532164,0.9476,0.0434782608695652,56416006,True
50,2500,11,3,386335552,0.974,0.05,48300690,True
50,2500,11,3,386728774,0.9616,0.0714285714285714,39451951,True
50,2500,11,3,386401089,0.9868,0.0909090909090909,50847031,True
50,2500,11,3,386401090,0.9872,0.1428571428571428,68399438,True
50,2500,11,3,386663237,0.9996,0.5,42134727,True
50,2500,11,3,386794311,0.9868,0.1111111111111111,36389866,True
50,2500,11,3,386532163,0.9912,0.1666666666666666,47591571,True
50,2500,11,3,386270015,0.9864,0.0526315789473684,61354001,True
50,2500,11,3,332006162,0.9888,0.1,85604006,True
50,2500,11,3,386663236,0.9352,0.0476190476190476,25879631,True
50,2500,11,3,386597700,0.9944,0.1,56481274,True
50,2500,11,3,386401088,0.9904,0.1,46227378,True
50,2500,11,3,386466625,0.9668,0.0454545454545454,42664481,True
50,2500,11,3,386597699,0.986,0.0555555555555555,41648113,True
50,2500,11,3,386138942,0.9896,0.0909090909090909,98591652,True
50,2500,11,3,386794310,0.9948,0.1,38165695,True
50,2500,11,3,386990921,0.9964,0.25,34455150,True
50,2500,11,3,386532162,0.9912,0.0769230769230769,54206260,True
50,2500,11,3,386728773,0.9904,0.0666666666666666,45421273,True
50,2500,11,3,386859846,0.9936,0.0909090909090909,32023299,True
50,2500,11,3,386859847,0.9888,0.0769230769230769,42352756,True
50,2500,11,3,386532161,0.9912,0.1428571428571428,47865113,True
50,2500,11,3,386597701,0.9964,0.1111111111111111,103713931,True
50,2500,11,3,386925383,0.9848,0.0714285714285714,42843910,True
50,2500,11,3,386663234,0.9396,0.0434782608695652,39391715,True
50,2500,11,3,386728772,0.9988,0.5,51439879,True
50,2500,11,3,386597698,0.9912,0.1111111111111111,56609682,True
50,2500,11,3,386925384,0.9896,0.125,60578724,True
50,2500,11,3,386925382,0.9856,0.0666666666666666,38473610,True
50,2500,11,3,386663235,0.9924,0.0625,65026989,True
50,2500,11,3,386728771,0.9976,0.2,52735562,True
50,2500,11,3,386794308,0.9656,0.0666666666666666,51664501,True
50,2500,11,3,387121994,0.978,0.05,58621154,True
50,2500,11,3,386794309,0.9804,0.0454545454545454,67985669,True
50,2500,11,3,387253067,0.9732,0.0454545454545454,38104616,True
50,2500,11,3,387121993,0.9908,0.0833333333333333,39785229,True
50,2500,11,3,386859848,0.9888,0.0588235294117647,103342752,True
50,2500,11,3,387056457,0.9932,0.1111111111111111,67932148,True
50,2500,11,3,387056456,0.9916,0.125,50990538,True
50,2500,11,3,386925381,0.9976,0.2,38110062,True
50,2500,11,3,387187530,0.9928,0.125,51066831,True
50,2500,11,3,386794307,0.9292,0.0588235294117647,52142304,True
50,2500,11,3,386990918,0.9704,0.05,40849939,True
50,2500,11,3,387121992,0.9972,0.125,38069289,True
50,2500,11,3,386990919,0.9936,0.1111111111111111,73373910,True
50,2500,11,3,387253066,0.968,0.0909090909090909,45408307,True
50,2500,11,3,387384140,0.9716,0.0454545454545454,41529666,True
50,2500,11,3,387121991,0.9812,0.0833333333333333,38281194,True
50,2500,11,3,387253065,0.9952,0.1111111111111111,35824056,True
50,2500,11,3,387318602,0.9856,0.0833333333333333,39591060,True
50,2500,11,3,386990920,0.9884,0.0769230769230769,105487118,True
50,2500,11,3,387056455,0.9884,0.0909090909090909,66596908,True
50,2500,11,3,387318603,0.99,0.1,56633163,True
50,2500,11,3,386859844,0.9888,0.0714285714285714,78539223,True
50,2500,11,3,386990917,0.9964,0.2,50173333,True
50,2500,11,3,387056454,0.9872,0.0769230769230769,51737293,True
50,2500,11,3,387187528,0.9888,0.1111111111111111,52018501,True
50,2500,11,3,387515213,0.976,0.0588235294117647,41213877,True
50,2500,11,3,386859845,0.9984,0.25,104313114,True
50,2500,11,3,387384139,0.9836,0.0526315789473684,54727098,True
5,25,12,3,283902686,0.24,0.0714285714285714,3538,True
5,25,12,3,283968223,0.52,0.1111111111111111,7008,True
5,25,12,3,284033760,0.6,0.1,4360,True
5,25,12,3,284099297,0.16,0.0625,3139,True
5,25,12,3,284164834,0.28,0.0769230769230769,3928,True
5,25,12,3,284230371,0.44,0.0909090909090909,9155,True
5,25,12,3,284295908,0.2,0.0769230769230769,3595,True
5,25,12,3,284361445,0.36,0.0769230769230769,4519,True
5,25,12,3,284426982,0.36,0.1428571428571428,6178,True
5,25,12,3,284492519,0.24,0.0833333333333333,4988,True
5,25,12,3,335282959,0.16,0.0714285714285714,3736,True
5,25,12,3,335348496,0.24,0.1111111111111111,3511,True
5,25,12,3,335414033,0.44,0.0909090909090909,4126,True
5,25,12,3,335479570,0.36,0.1666666666666666,4291,True
5,25,12,3,335545107,0.12,0.0666666666666666,3935,True
5,25,12,3,335610644,0.4,0.1111111111111111,3631,True
5,25,12,3,335676181,0.4,0.1428571428571428,4147,True
5,25,12,3,335741718,0.32,0.1,3727,True
5,25,12,3,335807255,0.2,0.0769230769230769,5111,True
5,25,12,3,335872792,0.24,0.0625,2997,True
5,25,12,3,335414032,0.52,0.2,5798,True
5,25,12,3,335479569,0.36,0.1111111111111111,6404,True
5,25,12,3,335545106,0.32,0.0909090909090909,4295,True
5,25,12,3,335610643,0.24,0.0625,3820,True
5,25,12,3,335676180,0.28,0.0714285714285714,3828,True
5,25,12,3,335741717,0.24,0.0909090909090909,4168,True
5,25,12,3,335807254,0.16,0.0588235294117647,3698,True
5,25,12,3,335872791,0.36,0.0714285714285714,5043,True
5,25,12,3,335938328,0.44,0.125,3546,True
5,25,12,3,336003865,0.6,0.1,5032,True
5,25,12,3,335545105,0.28,0.0833333333333333,3393,True
5,25,12,3,335610642,0.16,0.0625,3347,True
5,25,12,3,335676179,0.2,0.0714285714285714,3336,True
5,25,12,3,335741716,0.32,0.1428571428571428,5210,True
5,25,12,3,335807253,0.24,0.0769230769230769,3767,True
5,25,12,3,335872790,0.48,0.125,8721,True
5,25,12,3,335938327,0.32,0.0769230769230769,5963,True
